127.0.0.1 [12/Jun/2014:15:25:37 +0000][297 ms] "GET /notification-service/api/notifications/scenarios/com.vmware.cafe.reclamation.workItem HTTP/1.1" 200 552 [tomcat-http--2]
127.0.0.1 [12/Jun/2014:15:25:37 +0000][4294 ms] "PUT /workitem-service/api/workitems/types/com.vmware.cafe.reclamation.workItem/ HTTP/1.1" 201 - [tomcat-http--4]
127.0.0.1 [12/Jun/2014:15:25:37 +0000][2691 ms] "GET /workitem-service/api/workitems/types/com.vmware.cafe.samples.travel.workItem HTTP/1.1" 200 2647 [tomcat-http--41]
127.0.0.1 [12/Jun/2014:15:25:37 +0000][77 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.catalog.api/default HTTP/1.1" 404 - [tomcat-http--9]
127.0.0.1 [12/Jun/2014:15:25:39 +0000][45 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][536 ms] "POST /component-registry/services/ HTTP/1.1" 201 - [tomcat-http--23]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][3 ms] "POST /component-registry/api/updates/services/02bbb603-83cd-476e-8a77-8e64b933ca7d/type/com.vmware.csp.core.designer.service HTTP/1.1" 204 - [tomcat-http--26]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][678 ms] "POST /component-registry/services/ HTTP/1.1" 201 - [tomcat-http--8]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][2 ms] "POST /eventlog-service/api/updates/services/02bbb603-83cd-476e-8a77-8e64b933ca7d/type/com.vmware.csp.core.designer.service HTTP/1.1" 204 - [tomcat-http--29]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][225 ms] "GET /component-registry/services/02bbb603-83cd-476e-8a77-8e64b933ca7d HTTP/1.1" 200 5749 [tomcat-http--23]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][2 ms] "POST /workitem-service/api/updates/services/02bbb603-83cd-476e-8a77-8e64b933ca7d/type/com.vmware.csp.core.designer.service HTTP/1.1" 204 - [tomcat-http--28]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][4 ms] "POST /management-service/api/updates/services/02bbb603-83cd-476e-8a77-8e64b933ca7d/type/com.vmware.csp.core.designer.service HTTP/1.1" 204 - [tomcat-http--27]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][340 ms] "GET /component-registry/services/7c099194-2e0f-446a-a6a4-4946330f2f9d HTTP/1.1" 200 2727 [tomcat-http--8]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][2 ms] "POST /eventlog-service/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--29]
127.0.0.1 [12/Jun/2014:15:25:40 +0000][7 ms] "POST /component-registry/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--26]
127.0.0.1 [12/Jun/2014:15:25:41 +0000][430 ms] "GET /component-registry/services/02bbb603-83cd-476e-8a77-8e64b933ca7d HTTP/1.1" 200 5749 [tomcat-http--5]
127.0.0.1 [12/Jun/2014:15:25:41 +0000][805 ms] "POST /identity/api/updates/services/02bbb603-83cd-476e-8a77-8e64b933ca7d/type/com.vmware.csp.core.designer.service HTTP/1.1" 204 - [tomcat-http--17]
127.0.0.1 [12/Jun/2014:15:25:41 +0000][2 ms] "POST /workitem-service/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--30]
127.0.0.1 [12/Jun/2014:15:25:42 +0000][3 ms] "POST /notification-service/api/updates/services/02bbb603-83cd-476e-8a77-8e64b933ca7d/type/com.vmware.csp.core.designer.service HTTP/1.1" 204 - [tomcat-http--31]
127.0.0.1 [12/Jun/2014:15:25:42 +0000][2 ms] "POST /notification-service/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--37]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][6 ms] "POST /management-service/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--39]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][195 ms] "POST /advanced-designer-service/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--42]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][218 ms] "GET /component-registry/services/7c099194-2e0f-446a-a6a4-4946330f2f9d HTTP/1.1" 200 2727 [tomcat-http--40]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][2661 ms] "POST /identity/api/updates/services/7c099194-2e0f-446a-a6a4-4946330f2f9d/type/com.vmware.csp.core.content.service HTTP/1.1" 204 - [tomcat-http--25]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][199 ms] "GET /component-registry/services/types/com.vmware.csp.component.management.service/endpoints/com.vmware.csp.core.cafe.service.resource.bundle?page=1&limit=1 HTTP/1.1" 200 499 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][137 ms] "GET /component-registry/endpoints/types/com.vmware.csp.cafe.authorization.api/default HTTP/1.1" 200 526 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:25:43 +0000][183 ms] "GET /component-registry/endpoints/79571eb4-79b9-41b3-8be1-03ee44728a09 HTTP/1.1" 200 550 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:25:44 +0000][276 ms] "GET /component-registry/services/9e4a2642-bc86-466c-91dd-b54b788643af/endpoints/com.vmware.csp.core.cafe.service.registry.status HTTP/1.1" 200 530 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:25:44 +0000][102 ms] "GET /component-registry/services/7e5e56a0-ea19-4d0a-9d76-d4d3a171b7f1 HTTP/1.1" 200 4673 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:25:44 +0000][587 ms] "GET /component-registry/services/?page=1&limit=2147483647&$filter=serviceType/serviceTypeId%20eq%20'com.vmware.vco.o11n'%20and%20serviceAttributes/key%20eq%20'is-embedded' HTTP/1.1" 200 435 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:25:44 +0000][9 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--44]
127.0.0.1 [12/Jun/2014:15:25:44 +0000][40 ms] "GET /component-registry/services/6a3ae3a2-2d2b-4a42-b4ce-046372701d56/endpoints/com.vmware.vco.o11n.api HTTP/1.1" 200 498 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:25:45 +0000][33 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--18]
127.0.0.1 [12/Jun/2014:15:25:45 +0000][165 ms] "GET /management-service/api/bundles/i18n.zip HTTP/1.1" 200 14139 [tomcat-http--38]
127.0.0.1 [12/Jun/2014:15:25:45 +0000][276 ms] "PUT /identity/api/authorization/permissions/EDIT_ASD_CONFIGS HTTP/1.1" 201 - [tomcat-http--43]
127.0.0.1 [12/Jun/2014:15:25:46 +0000][153 ms] "GET /component-registry/services/types/com.vmware.csp.core.designer.service/endpoints/com.vmware.csp.core.cafe.service.resource.bundle?page=1&limit=1 HTTP/1.1" 200 506 [tomcat-http--40]
127.0.0.1 [12/Jun/2014:15:25:46 +0000][217 ms] "PUT /identity/api/authorization/permissions/EDIT_ASD_SERVICES HTTP/1.1" 201 - [tomcat-http--43]
127.0.0.1 [12/Jun/2014:15:25:46 +0000][138 ms] "GET /component-registry/endpoints/821f2f0f-9b51-4c5f-b70a-229012e796ee HTTP/1.1" 200 557 [tomcat-http--40]
127.0.0.1 [12/Jun/2014:15:25:46 +0000][230 ms] "PUT /identity/api/authorization/permissions/MANAGE_ASD_CONTENT HTTP/1.1" 201 - [tomcat-http--43]
127.0.0.1 [12/Jun/2014:15:25:46 +0000][80 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--35]
127.0.0.1 [12/Jun/2014:15:25:46 +0000][73 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][555 ms] "PUT /identity/api/authorization/roles/DESIGNER_SERVICE_ARCHITECT HTTP/1.1" 201 - [tomcat-http--43]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][596 ms] "GET /advanced-designer-service/api/bundles/i18n.zip HTTP/1.1" 200 10594 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][258 ms] "GET /component-registry/endpoints/types/com.vmware.csp.cafe.eventlog.api/default HTTP/1.1" 200 515 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][137 ms] "GET /component-registry/services/97b847c1-e8c0-4a18-a3cb-4caf492a00bd/endpoints/com.vmware.csp.core.cafe.service.registry.status HTTP/1.1" 200 538 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][243 ms] "PUT /identity/api/authorization/roles/extensions/DESIGNER_TENANT_ADMIN_EXT HTTP/1.1" 201 - [tomcat-http--43]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][52 ms] "GET /eventlog-service/api/status HTTP/1.1" 200 1440 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:15:25:47 +0000][248 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.plugin.service.api/default HTTP/1.1" 200 523 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][19 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--2]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][187 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.workitem.api/default HTTP/1.1" 200 520 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][183 ms] "GET /component-registry/services/b88dae42-be8c-4cac-9dee-81e74b410ae5/endpoints/com.vmware.csp.core.cafe.service.registry.status HTTP/1.1" 200 540 [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][5 ms] "GET /component-registry/api/status HTTP/1.1" 200 911 [tomcat-http--22]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][124 ms] "GET /component-registry/services/dd1c789a-8cb9-4a68-84df-79a026cf5343/endpoints/com.vmware.csp.core.cafe.service.registry.status HTTP/1.1" 200 538 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][5 ms] "GET /workitem-service/api/status HTTP/1.1" 200 1445 [tomcat-http--20]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][504 ms] "POST /component-registry/api/plugins/ HTTP/1.1" 201 8399 [tomcat-http--21]
127.0.0.1 [12/Jun/2014:15:25:48 +0000][247 ms] "GET /component-registry/services/types/com.vmware.csp.core.designer.service/endpoints/com.vmware.csp.core.cafe.service.resource.bundle?page=1&limit=1 HTTP/1.1" 200 506 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][1343 ms] "POST /eventlog-service/api/events/ HTTP/1.1" 201 - [tomcat-http--14]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][105 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--4]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][256 ms] "GET /component-registry/endpoints/821f2f0f-9b51-4c5f-b70a-229012e796ee HTTP/1.1" 200 557 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][255 ms] "GET /component-registry/services/types/com.vmware.csp.core.designer.service/endpoints/com.vmware.csp.core.cafe.service.resource.bundle?page=1&limit=1 HTTP/1.1" 200 506 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][240 ms] "GET /component-registry/services/97b847c1-e8c0-4a18-a3cb-4caf492a00bd HTTP/1.1" 200 2647 [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][225 ms] "GET /component-registry/endpoints/types/com.vmware.csp.cafe.notification.api/default HTTP/1.1" 200 523 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][290 ms] "GET /component-registry/services/02bbb603-83cd-476e-8a77-8e64b933ca7d HTTP/1.1" 200 5749 [tomcat-http--45]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][156 ms] "GET /component-registry/endpoints/821f2f0f-9b51-4c5f-b70a-229012e796ee HTTP/1.1" 200 557 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:15:25:49 +0000][221 ms] "GET /component-registry/services/01a2efcd-d384-43c3-92c5-0777f818c145/endpoints/com.vmware.csp.core.cafe.service.registry.status HTTP/1.1" 200 542 [tomcat-http--15]
127.0.0.1 [12/Jun/2014:15:25:50 +0000][310 ms] "GET /component-registry/services/02bbb603-83cd-476e-8a77-8e64b933ca7d HTTP/1.1" 200 5749 [tomcat-http--16]
127.0.0.1 [12/Jun/2014:15:25:50 +0000][16 ms] "GET /notification-service/api/status HTTP/1.1" 200 1448 [tomcat-http--33]
127.0.0.1 [12/Jun/2014:15:25:50 +0000][266 ms] "GET /advanced-designer-service/api/bundles/i18n.zip HTTP/1.1" 200 10594 [tomcat-http--13]
127.0.0.1 [12/Jun/2014:15:25:50 +0000][395 ms] "POST /eventlog-service/api/events/ HTTP/1.1" 201 - [tomcat-http--49]
127.0.0.1 [12/Jun/2014:15:25:50 +0000][191 ms] "GET /advanced-designer-service/api/bundles/i18n.zip HTTP/1.1" 200 10594 [tomcat-http--46]
127.0.0.1 [12/Jun/2014:15:25:50 +0000][258 ms] "POST /eventlog-service/api/events/ HTTP/1.1" 201 - [tomcat-http--32]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][100 ms] "GET /component-registry/services/?page=1&limit=2147483647&$filter=serviceType/serviceTypeId%20eq%20'com.vmware.csp.core.cafe.workitem'%20and%20ownerId%20eq%20'cafe-58141ba4-0742-401d-8176-3cc9d1264960' HTTP/1.1" 200 477 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][385 ms] "PUT /notification-service/api/notifications/scenarios/com.vmware.cafe.asd.workItem HTTP/1.1" 201 - [tomcat-http--47]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][124 ms] "GET /component-registry/services/types/com.vmware.csp.core.designer.service/endpoints/com.vmware.csp.core.cafe.service.resource.bundle?page=1&limit=1 HTTP/1.1" 200 506 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][209 ms] "POST /eventlog-service/api/events/ HTTP/1.1" 201 - [tomcat-http--12]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][285 ms] "GET /notification-service/api/notifications/scenarios/com.vmware.cafe.asd.workItem HTTP/1.1" 200 691 [tomcat-http--47]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][203 ms] "GET /component-registry/endpoints/821f2f0f-9b51-4c5f-b70a-229012e796ee HTTP/1.1" 200 557 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][2909 ms] "POST /workitem-service/api/workitems/types/ HTTP/1.1" 201 - [tomcat-http--19]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][295 ms] "GET /component-registry/services/02bbb603-83cd-476e-8a77-8e64b933ca7d HTTP/1.1" 200 5749 [tomcat-http--10]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][282 ms] "POST /eventlog-service/api/events/ HTTP/1.1" 201 - [tomcat-http--48]
127.0.0.1 [12/Jun/2014:15:25:51 +0000][214 ms] "GET /workitem-service/api/workitems/types/com.vmware.cafe.asd.workItem HTTP/1.1" 200 1123 [tomcat-http--19]
127.0.0.1 [12/Jun/2014:15:25:52 +0000][161 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.catalog.api/default HTTP/1.1" 404 - [tomcat-http--6]
127.0.0.1 [12/Jun/2014:15:25:52 +0000][53 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--50]
127.0.0.1 [12/Jun/2014:15:25:52 +0000][158 ms] "GET /advanced-designer-service/api/bundles/i18n.zip HTTP/1.1" 200 10594 [tomcat-http--1]
127.0.0.1 [12/Jun/2014:15:25:57 +0000][138 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.catalog.api/default HTTP/1.1" 404 - [tomcat-http--3]
127.0.0.1 [12/Jun/2014:15:26:12 +0000][117 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.catalog.api/default HTTP/1.1" 404 - [tomcat-http--11]
127.0.0.1 [12/Jun/2014:15:26:17 +0000][169 ms] "GET /component-registry/endpoints/types/com.vmware.csp.core.cafe.catalog.api/default HTTP/1.1" 404 - [tomcat-http--41]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][388 ms] "POST /component-registry/services/ HTTP/1.1" 201 - [tomcat-http--9]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][2 ms] "POST /workitem-service/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--27]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][2 ms] "POST /management-service/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--28]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][1 ms] "POST /eventlog-service/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--8]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][2 ms] "POST /component-registry/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--26]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][2 ms] "POST /notification-service/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--5]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][3 ms] "POST /advanced-designer-service/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--17]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][3 ms] "POST /advanced-designer-service/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--30]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][367 ms] "POST /identity/api/updates/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e/type/com.vmware.csp.core.cafe.approvals HTTP/1.1" 204 - [tomcat-http--23]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][358 ms] "GET /component-registry/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e HTTP/1.1" 200 4142 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][158 ms] "GET /component-registry/services/e1feacc3-141d-48d4-b8c4-8e3005941f2e HTTP/1.1" 200 4142 [tomcat-http--9]
127.0.0.1 [12/Jun/2014:15:26:23 +0000][22 ms] "GET /component-registry/endpoints/types/sso HTTP/1.1" 200 1859 [tomcat-http--31]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][432 ms] "POST /component-registry/services/ HTTP/1.1" 201 - [tomcat-http--37]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][479 ms] "POST /component-registry/services/ HTTP/1.1" 201 - [tomcat-http--36]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][0 ms] "POST /approval-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 404 1255 [tomcat-http--39]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /notification-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--42]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /workitem-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--25]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][1 ms] "POST /eventlog-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--38]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][1 ms] "POST /component-registry/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--44]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][2 ms] "POST /management-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--40]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][1 ms] "POST /component-registry/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--26]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][1 ms] "POST /eventlog-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--8]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][2 ms] "POST /workitem-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--27]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /management-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--28]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /notification-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--5]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /advanced-designer-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--35]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /advanced-designer-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--30]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /advanced-designer-service/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--17]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][3 ms] "POST /advanced-designer-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--1]
127.0.0.1 [12/Jun/2014:15:26:25 +0000][0 ms] "POST /approval-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 404 1251 [tomcat-http--39]
127.0.0.1 [12/Jun/2014:15:26:26 +0000][1208 ms] "GET /component-registry/services/7f46880e-3e7f-4177-8c56-87bb09d3837e HTTP/1.1" 200 2668 [tomcat-http--36]
127.0.0.1 [12/Jun/2014:15:26:27 +0000][1333 ms] "GET /component-registry/services/a402084c-f8ba-4722-9b57-1122895a05d2 HTTP/1.1" 200 2671 [tomcat-http--37]
127.0.0.1 [12/Jun/2014:15:26:27 +0000][1302 ms] "POST /identity/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--18]
127.0.0.1 [12/Jun/2014:15:26:27 +0000][1124 ms] "GET /component-registry/services/7f46880e-3e7f-4177-8c56-87bb09d3837e HTTP/1.1" 200 2668 [tomcat-http--29]
127.0.0.1 [12/Jun/2014:15:26:27 +0000][1178 ms] "GET /component-registry/services/a402084c-f8ba-4722-9b57-1122895a05d2 HTTP/1.1" 200 2671 [tomcat-http--24]
127.0.0.1 [12/Jun/2014:15:26:27 +0000][1326 ms] "POST /identity/api/updates/services/a402084c-f8ba-4722-9b57-1122895a05d2/type/com.vmware.csp.core.branding.service HTTP/1.1" 204 - [tomcat-http--23]
127.0.0.1 [12/Jun/2014:15:26:29 +0000][2190 ms] "POST /branding-service/api/updates/services/7f46880e-3e7f-4177-8c56-87bb09d3837e/type/com.vmware.csp.core.portal.service HTTP/1.1" 204 - [tomcat-http--43]
127.0.0.1 [12/Jun/2014:15:26:29 +0000][104 ms] "GET /component-registry/endpoints/types/com.vmware.csp.cafe.authorization.api/default HTTP/1.1" 200 526 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:15:26:29 +0000][88 ms] "GET /component-registry/services/9e4a2642-bc86-466c-91dd-b54b788643af/endpoints/com.vmware.csp.core.cafe.service.registry.status HTTP/1.1" 200 530 [tomcat-http--34]
127.0.0.1 [12/Jun/2014:15:26:29 +0000][5 ms] "GET /identity/api/status HTTP/1.1" 200 1437 [tomcat-http--2]
127.0.0.1 [12/Jun/2014:15:26:29 +0000][103 ms] "PUT /identity/api/authorization/permissions/CAFE_APPROVALS_EDIT_POLICY HTTP/1.1" 201 - [tomcat-http--7]
127.0.0.1 [12/Jun/2014:15:26:29 +0000][129 ms] "PUT /identity/api/authorization/permissions/CAFE_APPROVALS_READ_POLICY HTTP/1.1" 201 - [tomcat-http--7]
